draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
552,0.6711659563,0.3177585248,0.5911795504,1.182359101,71.26865817,5.051308798,-0.3211310838
553,0.6355700242,0.3485014152,0.5315035459,1.063007092,73.8464148,4.874982773,-0.2782130892
554,0.6259306702,0.2847571469,0.5574070068,1.114814014,75.72819286,4.753843799,-0.2465221707
555,0.5800486172,0.2908038834,0.501885943,1.003771886,80.22598134,4.487324356,-0.1697626387
556,0.5966431253,0.3038987296,0.5134477394,1.026895479,78.33712335,4.595522335,-0.2021527901
557,0.6773377155,0.3117092302,0.6013515916,1.202703183,70.85324468,5.080924686,-0.3279889006
558,0.6336585283,0.2705232964,0.5730098399,1.14601968,75.18809302,4.787992161,-0.2556466737
559,0.6688086395,0.2819059265,0.6064932356,1.212986471,71.97920419,5.00144457,-0.309362165
560,0.6318040857,0.3427006834,0.5307849323,1.061569865,74.30205216,4.845088251,-0.270565965
561,0.5868231805,0.2262861823,0.541438832,1.082877664,80.11383935,4.493605636,-0.1716911497
562,0.6342566981,0.2208645931,0.5945589883,1.189117977,75.63392969,4.759768552,-0.2481162634
563,0.6709864987,0.2828911329,0.6084369223,1.216873845,71.7847895,5.014989979,-0.3125870998
564,0.5452758616,0.269182085,0.4742011919,0.9484023837,84.3006946,4.270427447,-0.09930768654
565,0.6713417406,0.3355217106,0.5814850938,1.162970188,70.95787235,5.073432843,-0.3262632743
566,0.6077576963,0.1957633228,0.5753660912,1.150732182,78.27929742,4.598917106,-0.2031411028
567,0.6557130733,0.3555582314,0.5509428089,1.101885618,71.9109217,5.006193656,-0.310495237
568,0.636082102,0.2418572308,0.588307335,1.17661467,75.27622945,4.782386188,-0.2541592173
569,0.6447059983,0.2855394296,0.5780251364,1.156050273,74.00917949,4.864261467,-0.2754833464
570,0.6177518143,0.254244811,0.5630069983,1.126013997,76.84194792,4.6849411,-0.2276380234
571,0.6369716215,0.3330611092,0.5429577737,1.085915547,73.99588425,4.865135455,-0.2757064058
572,0.6138673087,0.2693255067,0.5516310761,1.103262152,77.05138614,4.672206667,-0.2240770931
573,0.6129436279,0.290495657,0.5397334196,1.079466839,76.8899312,4.682017455,-0.2268224643
574,0.634518461,0.2952378378,0.5616478403,1.123295681,74.79835303,4.812940197,-0.262216918
575,0.7023364337,0.2800728749,0.6440773641,1.288154728,69.30779163,5.194221191,-0.3533476299
576,0.6126609635,0.2830688254,0.543346571,1.086693142,77.0088087,4.674789885,-0.2248012512
577,0.5732499396,0.1926811799,0.5398976349,1.07979527,81.71528124,4.405540733,-0.1440922815
578,0.5984942993,0.3220575271,0.5044545326,1.008909065,77.89459834,4.621629839,-0.2097107442
579,0.6434423166,0.304109121,0.5670411425,1.134082285,73.86735998,4.873600466,-0.2778619409
580,0.666147303,0.3000318917,0.5947546496,1.189509299,71.95603091,5.003055275,-0.3097467492
581,0.6038579004,0.3132299456,0.5162667577,1.032533515,77.47982058,4.646371111,-0.2167834493
582,0.6015606627,0.2733679689,0.5358592954,1.071718591,78.2073366,4.603148702,-0.2043707083
583,0.6080726314,0.2767113333,0.5414639074,1.082927815,77.52898349,4.64342474,-0.2159457197
584,0.5779606276,0.2480618611,0.5220189653,1.044037931,80.8545687,4.452438567,-0.1589409634
585,0.6396405375,0.3099560846,0.5595241217,1.119048243,74.12317209,4.856780813,-0.27357024
586,0.6172507819,0.284384095,0.5478359374,1.095671875,76.55195063,4.702688789,-0.2325636109
587,0.6497776677,0.3169268013,0.5672463486,1.134492697,73.11217001,4.923940843,-0.2904989534
588,0.6563415503,0.3171284408,0.5746423084,1.149284617,72.53626487,4.963034706,-0.3001020924
589,0.6406945159,0.3055866997,0.5631218621,1.126243724,74.09247329,4.858793127,-0.2740855562
590,0.6568052506,0.2724301568,0.5976411523,1.195282305,73.11616196,4.923672009,-0.2904322847
591,0.6195475774,0.2530953154,0.565492672,1.130985344,76.68441766,4.694565219,-0.2303143974
592,0.5544515029,0.2973167235,0.4679949092,0.9359898184,83.00555781,4.337058981,-0.1217730638
593,0.5493197379,0.2684764501,0.4792416615,0.9584833231,83.83664776,4.294064823,-0.1073634508
594,0.5860248554,0.2221398905,0.5422905127,1.084581025,80.22510723,4.487373248,-0.1697776734
595,0.6286294476,0.2529722915,0.5754824082,1.150964816,75.84159522,4.7467356,-0.2446035296
596,0.6178860588,0.3137681231,0.5322900963,1.064580193,76.09445196,4.730962517,-0.2403220373
597,0.6232833664,0.2683073542,0.562577389,1.125154778,76.17119857,4.726195816,-0.239021597
598,0.6346051355,0.3162218016,0.550206734,1.100413468,74.48667139,4.83307944,-0.2674625365
599,0.6161703403,0.2644354638,0.5565426972,1.113085394,76.88492738,4.68232217,-0.2269075203
600,0.6321121267,0.2968864332,0.5580539279,1.116107856,74.99658586,4.800218515,-0.2588766022
601,0.582584282,0.2542483911,0.5241776429,1.048355286,80.32069808,4.482032759,-0.1681332835
602,0.6015841384,0.2481888137,0.5480016317,1.096003263,78.45871391,4.588400473,-0.200073995
603,0.5823599612,0.2553271647,0.5234034422,1.046806884,80.33444978,4.481265521,-0.167896683
604,0.6898273774,0.2959556135,0.6231148252,1.24622965,70.07582644,5.137292249,-0.3407762351
605,0.6512395626,0.3034204877,0.5762369092,1.152473818,73.1875361,4.918870332,-0.2892400417
606,0.6305267527,0.2491802835,0.5792004594,1.158400919,75.70672151,4.755192047,-0.2468853334
607,0.6267109831,0.2996287232,0.5504446245,1.100889249,75.45981096,4.770751416,-0.2510590313
608,0.6727148287,0.361979308,0.5670240042,1.134048008,70.34288999,5.117788024,-0.336390406
609,0.6367542315,0.3307914394,0.5440891241,1.088178248,74.05441757,4.861290005,-0.2747242581
610,0.6921574855,0.2840418885,0.6311910886,1.262382177,70.05234159,5.139014512,-0.3411615604
611,0.589248627,0.2869837633,0.5146399363,1.029279873,79.30304007,4.539548543,-0.1856144784
